"source","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"UiS-MBA105_cleaned","217","MBA105","1","S","2023","HØST","1288","M-BARNEV","Barnevernsarbeid - Masterprogram","2023","HØST","Universitetet i Stavanger","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3","MAT1015","Matematikk 2P",NA,NA,"","","42,1","42,1","42,1","2,4","0","0","K","24",NA,"1","B-BARNEV","Barnevern (barnevernspedagog) - bachelorstudium"
"UiS-MBA105_cleaned","217","MBA105","1","S","2023","HØST","1289","M-BARNEV","Barnevernsarbeid - Masterprogram","2023","HØST","Universitetet i Stavanger","","","","","","","",NA,NA,"","","37","37","47","4,4","0","100","K","46",NA,"1","BACHBARN","Bachelor i barnevern (HINN)"
"UiS-MBA105_cleaned","217","MBA105","1","S","2023","HØST","1290","M-BARNEV","Barnevernsarbeid - Masterprogram","2023","HØST","Universitetet i Stavanger","","","","","3,5","-","-",NA,NA,"","","38","38","38","2,4","0","0","K","34",NA,"1","B-BARNEV","Barnevern (barnevernspedagog) - bachelorstudium"
"UiS-MBA105_cleaned","217","MBA105","1","S","2023","HØST","1291","M-BARNEV","Barnevernsarbeid - Masterprogram","2022","HØST","Universitetet i Stavanger","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3,5","MAT1015","Matematikk 2P",NA,NA,"","","37,6","37,6","46,6","3,18","0","36","K","30",NA,"1","B-BARNEV","Barnevern (barnevernspedagog) - bachelorstudium"
"UiS-MBA105_cleaned","217","MBA105","1","S","2023","HØST","1292","M-BARNEV","Barnevernsarbeid - Masterprogram","2023","HØST","Universitetet i Stavanger","","","","","","","",NA,NA,"","","","","","2,4","0","0","K","57",NA,"1","",""
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1601","MAT1005","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1601","MAT1001","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1604","VG1331","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1609","MAT1005","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1609","MAT1001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1610","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1610","MAT1015","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1611","VG1331","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1612","VF1320","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1612","HS1010","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1615","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020-fag_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1615","MAT1015","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1601","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","MKMED3","Studieforberedende vg3 innen medier og kommunikasjon","MK","Medier og kommunikasjon (yrkesfaglig)","4","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"38,5","38,5","48,5","4","0","100","K","28",NA,NA,"BVPBA","Barnevern - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1602","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","","","","","","","",NA,NA,NA,NA,"","","","4","0","100","K","31",NA,NA,"BACBVPHIØ","Bachelor i barnevern (HIØ)"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1603","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","","","","","","","",NA,NA,NA,NA,"","","","4","0","100","K","44",NA,NA,"BVDBA","Barnevern (deltid) - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1604","M-BARNEV","Barnevern - master","2022","HØST","UiT Norges arktiske universitet i Harstad","A004","Allmenne fag","AA","Allmenne, økonomiske og administrative fag","2","VG1331","Matematikk 1MY (ny plan)",NA,NA,NA,NA,"","39,3","","3,5","0","50","K","36",NA,NA,"BACBVPHIØ","Bachelor i barnevern (HIØ)"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1606","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","","","","","","","",NA,NA,NA,NA,"","","","4","0","100","K","42",NA,NA,"BVPBA","Barnevern - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1608","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","","","","","","","",NA,NA,NA,NA,"","","","4","0","100","K","37",NA,NA,"BACSOSHIØ","Bachelor i sosialt arbeid (HIØ)"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1609","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","4,5","MAT1005","Matematikk 2P-Y",NA,NA,NA,NA,"45,2","45,2","53,2","5","0","100","K","27",NA,NA,"BVDBA","Barnevern (deltid) - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1610","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3,5","MAT1015","Matematikk 2P",NA,NA,NA,NA,"39,6","39,6","39,6","3","0","0","K","25",NA,NA,"SBV","Barnevern - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1611","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","A004","Allmenne fag","AA","Allmenne, økonomiske og administrative fag","3","VG1331","Matematikk 1MY (ny plan)",NA,NA,NA,NA,"","33","","4","0","100","K","39",NA,NA,"BVPBA","Barnevern - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1612","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","F014","Hudpleier","HS","Helse- og oppvekstfag","2","VF1320","Matematikk 1M (ny plan)","5",NA,NA,NA,"","38,8","","1","0","0","K","38",NA,NA,"BACHEL_VER","Bachelor i vernepleie (OSLOMET)"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1613","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","","","","","","","",NA,NA,NA,NA,"","","","3","0","0","K","48",NA,NA,"BVDBA","Barnevern (deltid) - bachelor"
"UIT-BVE-3020_cleaned","186","BVE-3020","1","SKRIFTLIG1","2023","12","1615","M-BARNEV","Barnevernsarbeid - master","2023","HØST","UiT Norges arktiske universitet i Harstad","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","3","MAT1015","Matematikk 2P",NA,NA,NA,NA,"34,1","33,6","44,1","3","0","0","K","27",NA,NA,"SBV","Barnevern - bachelor"
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1350","VG1301","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1351","MAT1003","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1353","VG1300","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1354","MAT1001","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1354","MAT1005","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","REA3002","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","REA3001","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","REA3029","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","REA3026","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","REA3028","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1360","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200-fag_cleaned","222","MBVA200","1","S","2023","HØST-NY","1360","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1350","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","A004","Allmenne fag","AA","Allmenne, økonomiske og administrative fag","3","VG1301","Matematikk 1MA-B (med modul 2B)(elever)","",NA,NA,NA,"40","40","41","4,33","0","67","K","41",NA,NA,"070","Bachelor i barnevern "
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1351","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","STSSA3","Språk, samfunnsfag og økonomi vg3","ST","Studiespesialisering","2","MAT1003","Matematikk praktisk, Vg2 studieforberedende utdanningsprogram","",NA,NA,NA,"25","25","25","2,67","0","0","M","31",NA,NA,"B-BARNEV","Bachelor i barnevern (UIS)"
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1352","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","","","","","","","","",NA,NA,NA,"31,76","31,76","31,76","2,67","33","33","K","44",NA,NA,"BVEL03","Bachelor i velferdsfag (OSLOMET)"
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1353","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","A004","Allmenne fag","AA","Allmenne, økonomiske og administrative fag","3","VG1300","Matematikk 1MA-A (med modul 2A)(elever)","",NA,NA,NA,"30","30","32","4,33","0","67","K","40",NA,NA,"BACHBARN","Bachelor i barnevern (HINN)"
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1354","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","PBPBY3","Vg3 påbygging til generell studiekompetanse for yrkesfaglige utdanningsprogram","","","2","MAT1005","Matematikk 2P-Y","",NA,NA,NA,"32,5","32,5","32,5","2","33","0","K","28",NA,NA,"",""
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1355","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","","","","","","","","",NA,NA,NA,"31,11","31,11","31,11","1,5","50","0","K","50",NA,NA,"070","Bachelor i barnevern "
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1356","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","","","","","","","","",NA,NA,NA,"","","","2","33","0","K","58",NA,NA,"BACHEL DHS","Bachelor i sosialt arbeid (VID)"
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1357","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","","","","","","","","",NA,NA,NA,"","","","4,67","0","100","K","50",NA,NA,"",""
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1358","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","","","","","","","","",NA,NA,NA,"25","25","25","2","33","0","K","32",NA,NA,"VPABU","Tverrfaglig videreutdanning i psykososialt arbeid med barn og unge"
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1359","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","STREA3","Realfag vg3","ST","Studiespesialisering","3,8","REA3028","Matematikk S2","3,5",NA,NA,NA,"","38","","1,67","33","33","K","29",NA,NA,"070","Bachelor i barnevern "
"USN-MBVA200_cleaned","222","MBVA200","1","S","2023","HØST-NY","1360","MBVA","Master i barnevernsarbeid","2022","HØST","Campus Porsgrunn","IDIDR3","Idrettsfag vg3","ID","Idrettsfag","4,5","MAT1015","Matematikk 2P","",NA,NA,NA,"","50","","4","0","100","M","26",NA,NA,"070","Bachelor i barnevern "
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1052","MAT1001","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1052","MAT1005","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1053","MAT1013","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1053","REA3028","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1053","REA3026","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1054","MAT1015","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1054","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1055","MAT1015","-","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1055","MAT1011","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1057","MAT1015","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1057","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1058","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1058","MAT1015","6","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1058","REA3001","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1059","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1059","MAT1015","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1060","REA3011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1060","MAT1011","-","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1060","REA3026","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1060","REA3004","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1061","MAT1015","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1061","MAT1011","-","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1063","MAT1013","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1063","REA3026","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1064","MAT1001","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1064","MAT1005","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1068","MAT1005","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1068","MAT1001","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1069","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1069","REA3026","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1070","MAT1001","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1070","MAT1005","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1071","MAT1015","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1071","MAT1011","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1072","MAT1011","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1072","MAT1015","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1075","MAT1003","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1077","MAT1015","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1077","MAT1011","5","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1079","MAT1003","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1080","MAT1005","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1080","MAT1001","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1081","MAT1001","4","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1083","MAT1015","2","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VID-MAB5030-fag_cleaned","251","MAB5030","1","S","2023","HØST","1083","MAT1011","3","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
